customer_id,execution_order,time_a,time_b
97,A_then_B,0.026031485002022237,0.0345461390024866
98,B_then_A,0.026868146000197157,0.034861673000705196
99,A_then_B,0.026239708000503015,0.03450567799882265
100,B_then_A,0.026988216002791887,0.0349800790027075
1,B_then_A,0.027279384001303697,0.03526096000132384
2,B_then_A,0.027119615999254165,0.035458591002679896
3,B_then_A,0.026996688000508584,0.03480501000012737
4,B_then_A,0.027026119001675397,0.03511999799957266
5,A_then_B,0.02793276599913952,0.035534581998945214
6,B_then_A,0.02761889600151335,0.035852503999194596
7,B_then_A,0.02781353599857539,0.0362658289996034
8,B_then_A,0.02656612400096492,0.037289465002686484
9,B_then_A,0.026461273999302648,0.034938293996674474
10,A_then_B,0.02655689099992742,0.03559050499825389
11,A_then_B,0.027553831998375244,0.03559029999814811
12,B_then_A,0.028125028999056667,0.036465708999458
13,A_then_B,0.027495011003338732,0.03736841399950208
14,A_then_B,0.027204648999031633,0.03495558799841092
15,B_then_A,0.026294716000847984,0.03550517899930128
16,A_then_B,0.02690165999956662,0.03529763000187813
17,A_then_B,0.026886777999607148,0.034991714001080254
18,A_then_B,0.02715758900012588,0.03440196099836612
19,B_then_A,0.02611918199909269,0.0342609130020719
20,A_then_B,0.02608143700126675,0.035408563002420124
21,A_then_B,0.027974756001640344,0.03839151799911633
22,B_then_A,0.02799720799885108,0.03704054300033022
23,B_then_A,0.026905183000053512,0.03625450999970781
24,A_then_B,0.02696530499815708,0.035401434997766046
25,A_then_B,0.026583040998957586,0.03494982299889671
26,B_then_A,0.02685232600197196,0.035127320003084606
27,A_then_B,0.026980995997291757,0.03417191300104605
28,A_then_B,0.025953309999749763,0.03431151200129534
29,A_then_B,0.02714583199849585,0.03615603099751752
30,B_then_A,0.02737671000068076,0.0357480470011069
31,A_then_B,0.028258510003070114,0.045649691001017345
32,B_then_A,0.027077253002062207,0.0350862640007108
33,A_then_B,0.026448001997778192,0.03458797399798641
34,A_then_B,0.027881995996722253,0.036878289000014775
35,A_then_B,0.026345455000409856,0.03469874599977629
36,B_then_A,0.02828626599875861,0.03509741400193889
37,B_then_A,0.027888012999028433,0.03722976299832226
38,A_then_B,0.02856928100300138,0.03597537700261455
39,A_then_B,0.028681190000497736,0.0356971010005509
40,A_then_B,0.02712491000056616,0.03541033500005142
41,B_then_A,0.027510328000062145,0.035335046999534825
42,A_then_B,0.027094318997114897,0.03613609800231643
43,A_then_B,0.02711483800158021,0.036437612001464004
44,B_then_A,0.02701572800287977,0.036265448998165084
45,B_then_A,0.027631203000055393,0.03575526800341322
